Datetime,Actual,Prophet_Forecast,ETS_Forecast
2016-03-18 09:00:00,15403.0,15373.312414145305,12885.538811577666
2016-03-18 10:00:00,15069.0,15632.338964577024,12644.514847848142
2016-03-18 11:00:00,14614.0,15725.574415592882,12336.075974031724
2016-03-18 12:00:00,14318.0,15770.615795615922,11975.554030420513
2016-03-18 13:00:00,14048.0,15823.5803317247,11784.508231602493
2016-03-18 14:00:00,13850.0,15857.748911257764,11706.84092418621
2016-03-18 15:00:00,13601.0,15830.225438359019,11751.759581773938
2016-03-18 16:00:00,13243.0,15760.919440402908,11825.521509302187
2016-03-18 17:00:00,13065.0,15736.334021692437,12036.602866614918
2016-03-18 18:00:00,12938.0,15826.171778023718,12316.754960092001
2016-03-18 19:00:00,12809.0,15990.44955825586,12897.688139673004
2016-03-18 20:00:00,13167.0,16070.801790385234,13726.087808777711
2016-03-18 21:00:00,13735.0,15885.308375396884,13926.703377061753
2016-03-18 22:00:00,13566.0,15352.187624467215,13739.974470568328
2016-03-18 23:00:00,13036.0,14542.902927778438,13300.626674982159
2016-03-19 00:00:00,12382.0,13630.666102269617,12731.325001739442
2016-03-19 01:00:00,11895.0,12790.689518742254,12236.378028173927
2016-03-19 02:00:00,11535.0,12138.190270391011,11942.616346061282
2016-03-19 03:00:00,11368.0,11736.915523490914,11638.676505485322
2016-03-19 04:00:00,11417.0,11634.854723746594,11465.310435031084
2016-03-19 05:00:00,11553.0,11863.668560107943,11441.570105414487
2016-03-19 06:00:00,11889.0,12391.586184241496,11789.781034844425
2016-03-19 07:00:00,12383.0,13085.928335828155,12578.663275013316
2016-03-19 08:00:00,12989.0,13746.763209767041,13086.591882992567
2016-03-19 09:00:00,13468.0,14207.045481459556,12885.018019891439
2016-03-19 10:00:00,13933.0,14422.774846171686,12643.994056161915
2016-03-19 11:00:00,14224.0,14475.067757473995,12335.555182345497
2016-03-19 12:00:00,14223.0,14481.999781841025,11975.033238734286
2016-03-19 13:00:00,14063.0,14500.168013099103,11783.987439916265
2016-03-19 14:00:00,13734.0,14503.329317232428,11706.320132499983
2016-03-19 15:00:00,13532.0,14449.05435227458,11751.238790087711
2016-03-19 16:00:00,13404.0,14357.704780555337,11825.00071761596
2016-03-19 17:00:00,13359.0,14316.21583461747,12036.08207492869
2016-03-19 18:00:00,13415.0,14394.69691517408,12316.234168405774
2016-03-19 19:00:00,13390.0,14553.541172124314,12897.167347986777
2016-03-19 20:00:00,13840.0,14634.723850141683,13725.567017091484
2016-03-19 21:00:00,14371.0,14456.6254648883,13926.182585375525
2016-03-19 22:00:00,14146.0,13937.720345347401,13739.4536788821
2016-03-19 23:00:00,13620.0,13149.679287950115,13300.105883295932
2016-03-20 00:00:00,12994.0,12265.869323335879,12730.804210053215
2016-03-20 01:00:00,12641.0,11461.6027439679,12235.8572364877
2016-03-20 02:00:00,12350.0,10852.138700159514,11942.095554375055
2016-03-20 03:00:00,12288.0,10501.206541662566,11638.155713799095
2016-03-20 04:00:00,12258.0,10456.716610623556,11464.789643344857
2016-03-20 05:00:00,12393.0,10750.18841333211,11441.04931372826
2016-03-20 06:00:00,12593.0,11349.647686438517,11789.260243158198
2016-03-20 07:00:00,13054.0,12122.150019012564,12578.142483327088
2016-03-20 08:00:00,13609.0,12867.43786990992,13086.07109130634
2016-03-20 09:00:00,13969.0,13418.081392478041,12884.497228205211
2016-03-20 10:00:00,14215.0,13729.639410777358,12643.473264475688
2016-03-20 11:00:00,14028.0,13882.734213386044,12335.03439065927
2016-03-20 12:00:00,13746.0,13994.897555321426,11974.512447048059
2016-03-20 13:00:00,13621.0,14122.137278230288,11783.466648230038
2016-03-20 14:00:00,13415.0,14237.580279340022,11705.799340813755
2016-03-20 15:00:00,13238.0,14298.131727634762,11750.717998401484
2016-03-20 16:00:00,13125.0,14323.457892147284,11824.479925929732
2016-03-20 17:00:00,13259.0,14399.7746868282,12035.561283242463
2016-03-20 18:00:00,13511.0,14596.454548492855,12315.713376719546
2016-03-20 19:00:00,13599.0,14873.14253340954,12896.64655630055
2016-03-20 20:00:00,14315.0,15071.061345582799,13725.046225405256
2016-03-20 21:00:00,14990.0,15007.841292085155,13925.661793689298
2016-03-20 22:00:00,14670.0,14601.215628591151,13738.932887195873
2016-03-20 23:00:00,14205.0,13922.12996829624,13299.585091609704
2016-03-21 00:00:00,13608.0,13143.24868213102,12730.283418366987
2016-03-21 01:00:00,13191.0,12439.210368002308,12235.336444801473
2016-03-21 02:00:00,13165.0,11924.635625737523,11941.574762688828
2016-03-21 03:00:00,13193.0,11662.656249487492,11637.634922112866
2016-03-21 04:00:00,13333.0,11700.63147971156,11464.268851658628
2016-03-21 05:00:00,13789.0,12069.581182946324,11440.52852204203
2016-03-21 06:00:00,14840.0,12737.087421690869,11788.739451471969
2016-03-21 07:00:00,16347.0,13569.822026771255,12577.62169164086
2016-03-21 08:00:00,17330.0,14367.20697001589,13085.55029962011
2016-03-21 09:00:00,17029.0,14961.557913077551,12883.976436518982
2016-03-21 10:00:00,16562.0,15308.247248955387,12642.952472789459
2016-03-21 11:00:00,16226.0,15487.780279842646,12334.51359897304
2016-03-21 12:00:00,15814.0,15617.641909576578,11973.991655361831
2016-03-21 13:00:00,15354.0,15753.863254342838,11782.945856543809
2016-03-21 14:00:00,15019.0,15869.663904515117,11705.278549127526
2016-03-21 15:00:00,14661.0,15922.109745764037,11750.197206715255
2016-03-21 16:00:00,14347.0,15931.093722198782,11823.959134243503
2016-03-21 17:00:00,14152.0,15983.121670691788,12035.040491556234
2016-03-21 18:00:00,14066.0,16147.915875216699,12315.192585033317
2016-03-21 19:00:00,14142.0,16385.527265615612,12896.12576461432
2016-03-21 20:00:00,14729.0,16537.636019055957,13724.525433719027
2016-03-21 21:00:00,15537.0,16422.376610355685,13925.141002003069
2016-03-21 22:00:00,15245.0,15958.02783052494,13738.412095509644
2016-03-21 23:00:00,14630.0,15216.116507036419,13299.064299923475
2016-03-22 00:00:00,13845.0,14369.917918005334,12729.762626680758
2016-03-22 01:00:00,13491.0,13594.705045282795,12234.815653115244
2016-03-22 02:00:00,13325.0,13005.749972294467,11941.053971002599
2016-03-22 03:00:00,13344.0,12666.846609230664,11637.114130426638
2016-03-22 04:00:00,13508.0,12626.020458801755,11463.7480599724
2016-03-22 05:00:00,13857.0,12914.955361656712,11440.007730355803
2016-03-22 06:00:00,14716.0,13501.888753420328,11788.218659785742
2016-03-22 07:00:00,16069.0,14254.133113632646,12577.100899954632
2016-03-22 08:00:00,16812.0,14971.730469039874,13085.029507933883
2016-03-22 09:00:00,16455.0,15487.590389038696,12883.455644832755
2016-03-22 10:00:00,15957.0,15757.647846180262,12642.431681103231
2016-03-22 11:00:00,15379.0,15862.934639009432,12333.992807286813
2016-03-22 12:00:00,14881.0,15921.421801184802,11973.470863675604
2016-03-22 13:00:00,14478.0,15989.582442253435,11782.425064857582
2016-03-22 14:00:00,14235.0,16041.030787227774,11704.757757441299
2016-03-22 15:00:00,13907.0,16033.17735091648,11749.676415029027
2016-03-22 16:00:00,13562.0,15986.207650503622,11823.438342557276
2016-03-22 17:00:00,13432.0,15986.866598972818,12034.519699870007
2016-03-22 18:00:00,13311.0,16105.061234316861,12314.67179334709
2016-03-22 19:00:00,13383.0,16300.972707838662,12895.604972928093
2016-03-22 20:00:00,13859.0,16416.357281113247,13724.0046420328
2016-03-22 21:00:00,14491.0,16269.37236229268,13924.620210316842
2016-03-22 22:00:00,14034.0,15778.268078825016,13737.891303823417
2016-03-22 23:00:00,13215.0,15014.493090461756,13298.543508237248
2016-03-23 00:00:00,12467.0,14151.197600861662,12729.241834994531
2016-03-23 01:00:00,11922.0,13363.48567060665,12234.294861429016
2016-03-23 02:00:00,11733.0,12766.420092805574,11940.533179316371
2016-03-23 03:00:00,11524.0,12423.548963765235,11636.593338740411
2016-03-23 04:00:00,11590.0,12382.619606881737,11463.227268286173
2016-03-23 05:00:00,11939.0,12675.009733137416,11439.486938669575
2016-03-23 06:00:00,12764.0,13268.62730994047,11787.697868099514
2016-03-23 07:00:00,14157.0,14030.436758110245,12576.580108268405
2016-03-23 08:00:00,14825.0,14760.118277552396,13084.508716247656
2016-03-23 09:00:00,14616.0,15290.210677860812,12882.934853146528
2016-03-23 10:00:00,14289.0,15576.274025779347,12641.910889417004
2016-03-23 11:00:00,14021.0,15698.965747564831,12333.472015600586
2016-03-23 12:00:00,13812.0,15775.88755298708,11972.950071989377
2016-03-23 13:00:00,13606.0,15863.152572396837,11781.904273171354
2016-03-23 14:00:00,13568.0,15934.028423564643,11704.236965755072
2016-03-23 15:00:00,13401.0,15945.59609811629,11749.1556233428
2016-03-23 16:00:00,13209.0,15917.73202966959,11822.917550871049
2016-03-23 17:00:00,13202.0,15936.895450359645,12033.99890818378
2016-03-23 18:00:00,13218.0,16072.733660409072,12314.151001660863
2016-03-23 19:00:00,13247.0,16285.196109650316,12895.084181241866
2016-03-23 20:00:00,13547.0,16415.837022925738,13723.483850346573
2016-03-23 21:00:00,14057.0,16282.642588484385,13924.099418630614
2016-03-23 22:00:00,13779.0,15803.723201521783,13737.37051213719
2016-03-23 23:00:00,12931.0,15050.419469006174,13298.02271655102
2016-03-24 00:00:00,12249.0,14195.804941410108,12728.721043308304
2016-03-24 01:00:00,11606.0,13414.937690079048,12233.774069742789
2016-03-24 02:00:00,11373.0,12822.86401116676,11940.012387630144
2016-03-24 03:00:00,11303.0,12483.143414983206,11636.072547054184
2016-03-24 04:00:00,11376.0,12443.56059194575,11462.706476599946
2016-03-24 05:00:00,11565.0,12735.554273873051,11438.966146983348
2016-03-24 06:00:00,12350.0,13327.114504183037,11787.177076413287
2016-03-24 07:00:00,13790.0,14085.305981882022,12576.059316582177
2016-03-24 08:00:00,14471.0,14809.924327110331,13083.987924561428
2016-03-24 09:00:00,14550.0,15333.635695611687,12882.4140614603
2016-03-24 10:00:00,14478.0,15612.136106442034,12641.390097730777
2016-03-24 11:00:00,14391.0,15726.224173480623,12332.951223914359
2016-03-24 12:00:00,14176.0,15793.64466161592,11972.42928030315
2016-03-24 13:00:00,14163.0,15870.652312190003,11781.383481485127
2016-03-24 14:00:00,14036.0,15930.651706054841,11703.716174068844
2016-03-24 15:00:00,13888.0,15930.853104348518,11748.634831656573
2016-03-24 16:00:00,13735.0,15891.251676534243,11822.396759184821
2016-03-24 17:00:00,13691.0,15898.412266669871,12033.478116497552
2016-03-24 18:00:00,13588.0,16022.072362966017,12313.630209974635
2016-03-24 19:00:00,13554.0,16222.254205664532,12894.563389555638
2016-03-24 20:00:00,13714.0,16340.565796264866,13722.963058660345
2016-03-24 21:00:00,13889.0,16195.026853136897,13923.578626944387
2016-03-24 22:00:00,13467.0,15703.760225746404,13736.849720450962
2016-03-24 23:00:00,12630.0,14938.097488051973,13297.501924864793
2016-03-25 00:00:00,11791.0,14071.081684544237,12728.200251622076
2016-03-25 01:00:00,11192.0,13277.719349677594,12233.253278056562
2016-03-25 02:00:00,10803.0,12672.985076963647,11939.491595943917
2016-03-25 03:00:00,10643.0,12320.347785878053,11635.551755367957
2016-03-25 04:00:00,10659.0,12267.48436085706,11462.185684913718
2016-03-25 05:00:00,10807.0,12545.710558261071,11438.44535529712
2016-03-25 06:00:00,11308.0,13122.880666651976,11786.656284727058
2016-03-25 07:00:00,12153.0,13865.913551029378,12575.538524895948
2016-03-25 08:00:00,13087.0,14574.451891176375,13083.4671328752
2016-03-25 09:00:00,13404.0,15081.004998012095,12881.893269774071
2016-03-25 10:00:00,13770.0,15341.111525743854,12640.869306044548
2016-03-25 11:00:00,13984.0,15435.415721288677,12332.43043222813
2016-03-25 12:00:00,14009.0,15481.514579411234,11971.908488616918
2016-03-25 13:00:00,13830.0,15535.52529419193,11780.862689798898
2016-03-25 14:00:00,13652.0,15570.72872066012,11703.195382382615
2016-03-25 15:00:00,13422.0,15544.228731326779,11748.114039970344
2016-03-25 16:00:00,13165.0,15475.934822606723,11821.875967498592
2016-03-25 17:00:00,13071.0,15452.35006852476,12032.957324811323
2016-03-25 18:00:00,13065.0,15543.177035294291,12313.109418288406
2016-03-25 19:00:00,12901.0,15708.432542852466,12894.04259786941
2016-03-25 20:00:00,13209.0,15789.750990975166,13722.442266974116
2016-03-25 21:00:00,13747.0,15605.212253096757,13923.057835258158
2016-03-25 22:00:00,13542.0,15073.034613540894,13736.328928764733
2016-03-25 23:00:00,13018.0,14264.681436320343,13296.981133178564
2016-03-26 00:00:00,12290.0,13353.36451289633,12727.679459935847
2016-03-26 01:00:00,11832.0,12514.296189285658,12232.732486370332
2016-03-26 02:00:00,11522.0,11862.693534564103,11938.970804257688
2016-03-26 03:00:00,11378.0,11462.303691612688,11635.030963681727
2016-03-26 04:00:00,11386.0,11361.116083411556,11461.66489322749
2016-03-26 05:00:00,11527.0,11590.791376885256,11437.924563610892
2016-03-26 06:00:00,11856.0,12119.558702366903,11786.13549304083
2016-03-26 07:00:00,12330.0,12814.738778908843,12575.017733209721
2016-03-26 08:00:00,12865.0,13476.39978146443,13082.946341188972
2016-03-26 09:00:00,13286.0,13937.496366188034,12881.372478087844
2016-03-26 10:00:00,13382.0,14154.028209800903,12640.34851435832
2016-03-26 11:00:00,13064.0,14207.111748018868,12331.909640541902
2016-03-26 12:00:00,12735.0,14214.822530170342,11971.387696930691
2016-03-26 13:00:00,12240.0,14233.757633617688,11780.34189811267
2016-03-26 14:00:00,11815.0,14237.673908602717,11702.674590696388
2016-03-26 15:00:00,11594.0,14184.141998089814,11747.593248284116
2016-03-26 16:00:00,11421.0,14093.523550059495,11821.355175812365
2016-03-26 17:00:00,11379.0,14052.753783400125,12032.436533125096
2016-03-26 18:00:00,11437.0,14131.942085870318,12312.588626602179
2016-03-26 19:00:00,11677.0,14291.481595105255,12893.521806183182
2016-03-26 20:00:00,11647.0,14373.347544234979,13721.921475287889
2016-03-26 21:00:00,12378.0,14195.920438067698,13922.53704357193
2016-03-26 22:00:00,12136.0,13677.674595439617,13735.808137078506
2016-03-26 23:00:00,11641.0,12890.280803337439,13296.460341492337
2016-03-27 00:00:00,11202.0,12007.106083647957,12727.15866824962
2016-03-27 01:00:00,10668.0,11203.462720808117,12232.211694684105
2016-03-27 02:00:00,10392.0,10594.609857767591,11938.45001257146
2016-03-27 03:00:00,10304.0,10244.276837671678,11634.5101719955
2016-03-27 04:00:00,10327.0,10200.373996689425,11461.144101541262
2016-03-27 05:00:00,10441.0,10494.420835910478,11437.403771924664
2016-03-27 06:00:00,10757.0,11094.44308744131,11785.614701354603
2016-03-27 07:00:00,11095.0,11867.49633648445,12574.496941523494
2016-03-27 08:00:00,11607.0,12613.323038900078,13082.425549502745
2016-03-27 09:00:00,12253.0,13164.493345475385,12880.851686401616
2016-03-27 10:00:00,12285.0,13476.56607859451,12639.827722672093
2016-03-27 11:00:00,11995.0,13630.163525811504,12331.388848855675
2016-03-27 12:00:00,11699.0,13742.817441828654,11970.866905244464
2016-03-27 13:00:00,11517.0,13870.535668658147,11779.821106426443
2016-03-27 14:00:00,11207.0,13986.44510462848,11702.15379901016
2016-03-27 15:00:00,10920.0,14047.450920484825,11747.072456597889
2016-03-27 16:00:00,10880.0,14073.21938774672,11820.834384126138
2016-03-27 17:00:00,10900.0,14149.966423539841,12031.915741438868
2016-03-27 18:00:00,10904.0,14347.06446856426,12312.067834915952
2016-03-27 19:00:00,11166.0,14624.158583653112,12893.001014496955
2016-03-27 20:00:00,11669.0,14822.471478089215,13721.400683601662
2016-03-27 21:00:00,12299.0,14759.633464905613,13922.016251885703
2016-03-27 22:00:00,12108.0,14353.37780644336,13735.287345392278
2016-03-27 23:00:00,11631.0,13674.650123259205,13295.93954980611
2016-03-28 00:00:00,11089.0,12896.114794336236,12726.637876563393
2016-03-28 01:00:00,10606.0,12192.410426333168,12231.690902997878
2016-03-28 02:00:00,10488.0,11678.157628502357,11937.929220885233
2016-03-28 03:00:00,10381.0,11416.488205143765,11633.989380309273
2016-03-28 04:00:00,10293.0,11454.761407531598,11460.623309855035
2016-03-28 05:00:00,10532.0,11823.99711371776,11436.882980238437
2016-03-28 06:00:00,11197.0,12491.777398393246,11785.093909668376
2016-03-28 07:00:00,12504.0,13324.774105287444,12573.976149837266
2016-03-28 08:00:00,13498.0,14122.409219757632,13081.904757816517
2016-03-28 09:00:00,13828.0,14716.998417839977,12880.33089471539
2016-03-28 10:00:00,14097.0,15063.914107366387,12639.306930985866
2016-03-28 11:00:00,14411.0,15243.661606199876,12330.868057169448
2016-03-28 12:00:00,14449.0,15373.725834482926,11970.346113558237
2016-03-28 13:00:00,14444.0,15510.137925414674,11779.300314740216
2016-03-28 14:00:00,14408.0,15626.11748703352,11701.633007323933
2016-03-28 15:00:00,14267.0,15678.73042336383,11746.551664911662
2016-03-28 16:00:00,13999.0,15687.869697544118,11820.31359243991
2016-03-28 17:00:00,13867.0,15740.041166160292,12031.394949752641
2016-03-28 18:00:00,13992.0,15904.967133565005,12311.547043229724
2016-03-28 19:00:00,14011.0,16142.698550655652,12892.480222810727
2016-03-28 20:00:00,14349.0,16294.915616320592,13720.879891915434
2016-03-28 21:00:00,14714.0,16179.752827788392,13921.495460199476
2016-03-28 22:00:00,14370.0,15715.488999119743,13734.766553706051
2016-03-28 23:00:00,13587.0,14973.650981531127,13295.418758119882
2016-03-29 00:00:00,12845.0,14127.514077530117,12726.117084877165
2016-03-29 01:00:00,12283.0,13352.35129403168,12231.17011131165
2016-03-29 02:00:00,12078.0,12763.43474018453,11937.408429199006
2016-03-29 03:00:00,11988.0,12424.558352563161,11633.468588623045
2016-03-29 04:00:00,12081.0,12383.747660921697,11460.102518168807
2016-03-29 05:00:00,12414.0,12672.686533604316,11436.36218855221
2016-03-29 06:00:00,13191.0,13259.612434591094,11784.573117982149
2016-03-29 07:00:00,14668.0,14011.837872429302,12573.455358151039
2016-03-29 08:00:00,15302.0,14729.4049035299,13081.383966130288
2016-03-29 09:00:00,15249.0,15245.223127579286,12879.81010302916
2016-03-29 10:00:00,15037.0,15515.22754810591,12638.786139299636
2016-03-29 11:00:00,14832.0,15620.44999523866,12330.347265483219
2016-03-29 12:00:00,14562.0,15678.861534887888,11969.82532187201
2016-03-29 13:00:00,14218.0,15746.935309480898,11778.779523053987
2016-03-29 14:00:00,14054.0,15798.285577552942,11701.112215637704
2016-03-29 15:00:00,13817.0,15790.322888075585,11746.030873225433
2016-03-29 16:00:00,13500.0,15743.232793022413,11819.792800753681
2016-03-29 17:00:00,13279.0,15743.760240809288,12030.874158066412
2016-03-29 18:00:00,13046.0,15861.812305489955,12311.026251543495
2016-03-29 19:00:00,13047.0,16057.570175045885,12891.959431124498
2016-03-29 20:00:00,13455.0,16172.790148358396,13720.359100229205
2016-03-29 21:00:00,14391.0,16025.629671554507,13920.974668513247
2016-03-29 22:00:00,14210.0,15534.338910548882,13734.245762019822
2016-03-29 23:00:00,13485.0,14770.366564352138,13294.897966433653
2016-03-30 00:00:00,12914.0,13906.862876380143,12725.596293190936
2016-03-30 01:00:00,12566.0,13118.931947622772,12230.649319625421
2016-03-30 02:00:00,12417.0,12521.636612202736,11936.887637512777
2016-03-30 03:00:00,12544.0,12178.52500804856,11632.947796936816
2016-03-30 04:00:00,12684.0,12137.34450079095,11459.581726482578
2016-03-30 05:00:00,13104.0,12429.472844241014,11435.84139686598
2016-03-30 06:00:00,13882.0,13022.818049238636,11784.05232629592
2016-03-30 07:00:00,15273.0,13784.344580636493,12572.93456646481
2016-03-30 08:00:00,15805.0,14513.732682972617,13080.86317444406
2016-03-30 09:00:00,15597.0,15043.521211048033,12879.289311342933
2016-03-30 10:00:00,15192.0,15329.270277432455,12638.26534761341
2016-03-30 11:00:00,14757.0,15451.637354771663,12329.826473796991
2016-03-30 12:00:00,14483.0,15528.22419981825,11969.304530185782
2016-03-30 13:00:00,14225.0,15615.143990485107,11778.25873136776
2016-03-30 14:00:00,14138.0,15685.664392684252,11700.591423951477
2016-03-30 15:00:00,13967.0,15696.866446761178,11745.510081539205
2016-03-30 16:00:00,13716.0,15668.626635619969,11819.272009067454
2016-03-30 17:00:00,13586.0,15687.40424126122,12030.353366380185
2016-03-30 18:00:00,13566.0,15822.846614332744,12310.505459857268
2016-03-30 19:00:00,13549.0,16034.903255656256,12891.438639438271
2016-03-30 20:00:00,13928.0,16165.128441619197,13719.838308542978
2016-03-30 21:00:00,14460.0,16031.508412596282,13920.45387682702
2016-03-30 22:00:00,14050.0,15552.15361642805,13733.724970333595
2016-03-30 23:00:00,13114.0,14798.404713311817,13294.377174747426
2016-03-31 00:00:00,12325.0,13943.335307476196,12725.075501504709
2016-03-31 01:00:00,11707.0,13162.003524578093,12230.128527939194
2016-03-31 02:00:00,11311.0,12569.455715620417,11936.36684582655
2016-03-31 03:00:00,11145.0,12229.251446301012,11632.427005250589
2016-03-31 04:00:00,11056.0,12189.175462963689,11459.060934796351
2016-03-31 05:00:00,11229.0,12480.666553873578,11435.320605179753
2016-03-31 06:00:00,11986.0,13071.71481944823,11783.531534609692
2016-03-31 07:00:00,13181.0,13829.38501618928,12572.413774778583
2016-03-31 08:00:00,14029.0,14553.472822273221,13080.342382757834
2016-03-31 09:00:00,14179.0,15076.644451976248,12878.768519656705
2016-03-31 10:00:00,14174.0,15354.595983481335,12637.744555927182
2016-03-31 11:00:00,14377.0,15468.126090173671,12329.305682110764
2016-03-31 12:00:00,14315.0,15534.979597050688,11968.783738499555
2016-03-31 13:00:00,14285.0,15611.411306047068,11777.737939681532
2016-03-31 14:00:00,14170.0,15670.825859107326,11700.07063226525
2016-03-31 15:00:00,14013.0,15670.433578944143,11744.989289852978
2016-03-31 16:00:00,13891.0,15630.229697108261,11818.751217381227
2016-03-31 17:00:00,13757.0,15636.77912023393,12029.832574693957
2016-03-31 18:00:00,13656.0,15759.819399570892,12309.98466817104
2016-03-31 19:00:00,13484.0,15959.372838916324,12890.917847752044
2016-03-31 20:00:00,13666.0,16077.047503785481,13719.31751685675
2016-03-31 21:00:00,13982.0,15930.863177037232,13919.933085140792
2016-03-31 22:00:00,13701.0,15438.942773104372,13733.204178647367
2016-03-31 23:00:00,12914.0,14672.617931379571,13293.856383061198
2016-04-01 00:00:00,12034.0,13804.931762256812,12724.554709818482
2016-04-01 01:00:00,11418.0,13010.890866531452,12229.607736252967
2016-04-01 02:00:00,11087.0,12405.469904544358,11935.846054140322
2016-04-01 03:00:00,10888.0,12052.137863030692,11631.906213564362
2016-04-01 04:00:00,10843.0,11998.571694140162,11458.540143110124
2016-04-01 05:00:00,11011.0,12276.08722238541,11434.799813493526
2016-04-01 06:00:00,11780.0,12852.53880494424,11783.010742923465
2016-04-01 07:00:00,12913.0,13594.845375835168,12571.892983092355
2016-04-01 08:00:00,13574.0,14302.649684312173,13079.821591071606
2016-04-01 09:00:00,13714.0,14808.461111196835,12878.247727970478
2016-04-01 10:00:00,13842.0,15067.818381016481,12637.223764240955
2016-04-01 11:00:00,13883.0,15161.365811430047,12328.784890424537
2016-04-01 12:00:00,13836.0,15206.70046835302,11968.262946813327
2016-04-01 13:00:00,13764.0,15259.939617455391,11777.217147995305
2016-04-01 14:00:00,13801.0,15294.364185722505,11699.549840579022
2016-04-01 15:00:00,13678.0,15267.078118062022,11744.46849816675
2016-04-01 16:00:00,13428.0,15197.990983666541,11818.230425695
2016-04-01 17:00:00,13229.0,15173.605929749492,12029.31178300773
2016-04-01 18:00:00,13135.0,15263.625596063906,12309.463876484813
2016-04-01 19:00:00,12897.0,15428.066876545958,12890.397056065816
2016-04-01 20:00:00,13023.0,15508.564245282885,13718.796725170523
2016-04-01 21:00:00,13515.0,15323.197650434524,13919.412293454565
2016-04-01 22:00:00,13297.0,14790.185451455714,13732.68338696114
2016-04-01 23:00:00,12705.0,13980.991087711072,13293.335591374971
2016-04-02 00:00:00,11963.0,13068.826426608755,12724.033918132254
2016-04-02 01:00:00,11392.0,12228.903890304495,12229.08694456674
2016-04-02 02:00:00,11052.0,11576.440624437198,11935.325262454095
2016-04-02 03:00:00,10897.0,11175.183848782232,11631.385421878134
2016-04-02 04:00:00,10855.0,11073.123063568539,11458.019351423896
2016-04-02 05:00:00,10980.0,11301.919013310096,11434.279021807299
2016-04-02 06:00:00,11250.0,11829.800906283213,11782.489951237238
2016-04-02 07:00:00,11729.0,12524.089539796107,12571.372191406128
2016-04-02 08:00:00,12182.0,13184.853167396277,13079.300799385379
2016-04-02 09:00:00,12717.0,13645.046524176087,12877.72693628425
2016-04-02 10:00:00,13057.0,13860.66936609796,12636.702972554727
2016-04-02 11:00:00,13212.0,13912.838208440156,12328.264098738307
2016-04-02 12:00:00,13192.0,13919.628680403179,11967.742155127096
2016-04-02 13:00:00,12946.0,13937.63793954278,11776.696356309076
2016-04-02 14:00:00,12787.0,13940.622916578506,11699.029048892793
2016-04-02 15:00:00,12635.0,13886.154335260877,11743.947706480521
2016-04-02 16:00:00,12508.0,13794.593924653293,11817.70963400877
2016-04-02 17:00:00,12802.0,13752.876985020193,12028.7909913215
2016-04-02 18:00:00,13001.0,13831.112985758138,12308.943084798584
2016-04-02 19:00:00,13020.0,13989.695146454527,12889.876264379587
2016-04-02 20:00:00,13424.0,14070.598782446948,13718.275933484294
2016-04-02 21:00:00,14022.0,13892.204481020466,13918.891501768336
2016-04-02 22:00:00,13884.0,13372.986643762913,13732.162595274911
2016-04-02 23:00:00,13441.0,12584.616140721188,13292.814799688742
2016-04-03 00:00:00,12987.0,11700.460076911166,12723.513126446025
2016-04-03 01:00:00,12575.0,10895.830820417197,12228.56615288051
2016-04-03 02:00:00,12363.0,10285.987597930456,11934.804470767865
2016-04-03 03:00:00,12358.0,9934.659836588915,11630.864630191905
2016-04-03 04:00:00,12444.0,9889.75795682154,11457.498559737667
2016-04-03 05:00:00,12618.0,10182.801544195749,11433.75823012107
2016-04-03 06:00:00,12935.0,10781.816415527781,11781.969159551008
2016-04-03 07:00:00,13417.0,11553.858240957168,12570.851399719899
2016-04-03 08:00:00,13876.0,12298.669561491986,13078.78000769915
2016-04-03 09:00:00,14257.0,12848.82061330037,12877.206144598022
2016-04-03 10:00:00,14223.0,13159.870304314432,12636.182180868498
2016-04-03 11:00:00,14028.0,13312.441007919604,12327.74330705208
2016-04-03 12:00:00,13738.0,13424.064564760507,11967.221363440869
2016-04-03 13:00:00,13444.0,13550.748903036165,11776.175564622848
2016-04-03 14:00:00,13056.0,13665.62100743605,11698.508257206566
2016-04-03 15:00:00,12707.0,13725.586135271495,11743.426914794294
2016-04-03 16:00:00,12302.0,13750.310644787874,11817.188842322543
2016-04-03 17:00:00,12305.0,13826.010540012081,12028.270199635273
2016-04-03 18:00:00,12293.0,14022.058348728939,12308.422293112357
2016-04-03 19:00:00,12378.0,14298.099219013046,12889.35547269336
2016-04-03 20:00:00,12664.0,14495.355947550914,13717.755141798067
2016-04-03 21:00:00,13520.0,14431.458934928181,13918.370710082108
2016-04-03 22:00:00,13382.0,14024.141531218234,13731.641803588684
2016-04-03 23:00:00,12860.0,13344.349444812733,13292.294008002515
2016-04-04 00:00:00,12423.0,12564.747142705986,12722.992334759798
2016-04-04 01:00:00,11880.0,11859.973319688816,12228.045361194283
2016-04-04 02:00:00,11459.0,11344.648673282412,11934.283679081638
2016-04-04 03:00:00,11331.0,11081.905096168677,11630.343838505678
2016-04-04 04:00:00,11414.0,11119.101928134529,11456.97776805144
2016-04-04 05:00:00,11787.0,11487.259135877837,11433.237438434842
2016-04-04 06:00:00,12920.0,12153.95888281065,11781.448367864781
2016-04-04 07:00:00,14352.0,12985.87310151522,12570.330608033672
2016-04-04 08:00:00,14992.0,13782.423866298539,13078.259216012922
2016-04-04 09:00:00,14935.0,14375.926942245887,12876.685352911794
2016-04-04 10:00:00,14764.0,14721.754826310365,12635.66138918227
